X,Y,Z
0.928200006,-0.171599999,-0.24180001
0.670799971,-0.584999979,-0.116999999
0.795600057,-0.343199998,-0.343199998
0.795600057,-0.343199998,-0.343199998
1.341599941,0,0.054600004
0.702000022,-0.538200021,-0.351000011
1.107599974,-0.0858,-0.054600004
0.686399996,-0.218400016,-0.14819999
0.795600057,-0.546000004,-0.280800015
1.310400009,-0.202800006,-0.226200014
0.748800039,-0.397800028,-0.335399985
1.107599974,-0.405600011,-0.163800001
1.107599974,-0.405600011,-0.163800001
0.764400005,-0.288599998,-0.444600016
0.920400023,-0.202800006,-0.382200003
1.154399991,-0.444600016,0.226200014
1.092000008,-0.226200014,-0.514800012
0.436800033,-0.0078,-0.249600008
0.865800023,-0.491400033,-0.312000006
1.341599941,-0.460200012,-0.023400001
1.341599941,-0.460200012,-0.023400001
0.80340004,-0.171599999,-0.210600004
0.951600015,0.109200008,-0.694200039
0.943800032,-0.530400038,-0.140400007
0.85799998,-0.42899999,-0.405600011
1.107599974,0.039000001,-0.397800028
0.881400049,-0.312000006,0.0858
0.740999997,-0.413400024,-0.273000002
1.131000042,-0.507000029,-0.218400016
1.131000042,-0.507000029,-0.218400016
1.185599923,-0.389999986,-0.233999997
0.624000013,-0.046800002,-0.327600002
0.967200041,-0.163800001,-0.202800006
0.998400033,-0.257400006,-0.327600002
1.045200109,-0.382200003,0.218400016
0.740999997,-0.249600008,-0.343199998
0.48360002,-0.444600016,-0.163800001
0.951600015,-0.312000006,-0.389999986
0.951600015,-0.312000006,-0.389999986
1.294800043,-0.327600002,-0.499200016
0.748800039,-0.42899999,0.023400001
0.538200021,-0.382200003,-0.335399985
0.91260004,-0.514800012,-0.124800004
0.826800048,-0.062400002,-0.351000011
1.099799991,-0.124800004,-0.312000006
0.959399998,-0.389999986,0.132600009
0.959399998,-0.389999986,0.132600009
0.795600057,-0.343199998,-0.389999986
0.881400049,-0.18720001,-0.288599998
0.670799971,-0.48360002,-0.171599999
0.826800048,-0.592799962,0.046800002
1.357200027,-0.514800012,-0.233999997
0.920400023,-0.194999993,-0.37440002
0.312000006,-0.584999979,-0.101400003
1.442999959,-0.358800024,-0.42899999
1.442999959,-0.358800024,-0.42899999
0.787800074,-0.280800015,-0.499200016
1.23240006,-0.312000006,0.023400001
0.897000015,-0.382200003,-0.335399985
1.208999991,-0.218400016,-0.171599999
0.48360002,-0.444600016,-0.116999999
1.325999975,0.015600001,-0.389999986
0.678600013,-0.530400038,0
1.396200061,-0.194999993,-0.499200016
1.396200061,-0.194999993,-0.499200016
0.538200021,-0.561600029,-0.249600008
1.060800076,-0.015600001,-0.546000004
0.897000015,-0.265200019,-0.233999997
0.733200014,-0.163800001,-0.116999999
0.842400014,-0.389999986,-0.436800033
0.967200041,-0.280800015,-0.062400002
0.538200021,-0.475800008,-0.24180001
0.538200021,-0.475800008,-0.24180001
1.333800077,-0.499200016,-0.249600008
0.904800057,-0.740999997,-0.194999993
1.014000058,-0.889200032,-0.257400006
1.177800059,-0.608400047,0.031200001
1.208999991,-0.37440002,-0.335399985
0.670799971,-0.335399985,0.046800002
0.873600066,-0.015600001,-0.249600008
0.975000024,0.062400002,-0.491400033
0.975000024,0.062400002,-0.491400033
0.873600066,-0.561600029,-0.015600001
1.193400025,0,-0.389999986
1.052999973,-0.436800033,0.023400001
1.099799991,-0.358800024,-0.116999999
0.873600066,-0.132600009,-0.382200003
0.709800005,-0.709800005,0.226200014
0.694200039,-0.546000004,-0.42899999
0.819000006,-0.553799987,-0.156000003
0.819000006,-0.553799987,-0.156000003
0.538200021,-0.811200023,-0.093600005
0.577199996,-0.249600008,-0.249600008
0.943800032,-0.740999997,0.218400016
0.647400022,-0.351000011,-0.304200023
1.006199956,-0.507000029,-0.280800015
0.280800015,-0.405600011,-0.210600004
1.318200111,-0.101400003,-0.37440002
1.318200111,-0.101400003,-0.37440002
0.990600049,-0.733200014,-0.179400012
0.842400014,0.343199998,-0.764400005
1.396200061,-0.709800005,0.093600005
0.546000004,-0.171599999,-0.507000029
0.343199998,-0.093600005,-0.366600007
1.739400029,-1.060800076,-0.078000002
0.538200021,0.171599999,-0.600600064
0.702000022,-0.608400047,-0.031200001
0.702000022,-0.608400047,-0.031200001
1.754999995,-0.48360002,-0.421200007
-0.0858,0.358800024,-0.124800004
1.037400007,-1.248000026,0.031200001
2.043600082,-0.046800002,-0.592799962
0,0.249600008,-0.358800024
0.779999971,-0.873600066,-0.202800006
1.645799994,-0.280800015,-0.475800008
1.060800076,-0.124800004,-0.093600005
1.060800076,-0.124800004,-0.093600005
0.358800024,-0.296399981,-0.530400038
0.787800074,-0.24180001,-0.389999986
1.357200027,-0.280800015,0.015600001
0.943800032,-0.202800006,-0.389999986
0.233999997,-0.046800002,0
1.271399975,-0.61620003,-0.296399981
1.138800025,-0.343199998,-0.124800004
1.138800025,-0.343199998,-0.124800004
0.101400003,0.015600001,-0.288599998
1.388400078,-0.413400024,-0.304200023
1.497600079,-0.491400033,0.171599999
0.202800006,-0.140400007,-0.460200012
0.873600066,-0.748800039,-0.070200004
1.427399993,-0.24180001,-0.460200012
0.631799996,-0.101400003,-0.093600005
0.795600057,-0.61620003,-0.226200014
0.795600057,-0.61620003,-0.226200014
1.131000042,0.0078,-0.366600007
0.530400038,-0.280800015,0.358800024
0.998400033,-0.546000004,-0.351000011
1.092000008,0.280800015,-0.358800024
0.194999993,-0.592799962,-0.023400001
1.115400076,-0.24180001,-0.132600009
0.85799998,-0.273000002,-0.210600004
0.499200016,-0.436800033,-0.24180001
0.499200016,-0.436800033,-0.24180001
1.333800077,-0.194999993,-0.124800004
0.694200039,-0.405600011,-0.101400003
0.967200041,-0.156000003,-0.382200003
0.608400047,-0.662999988,-0.054600004
0.920400023,0,-0.343199998
0.811200023,-0.475800008,-0.233999997
1.23240006,-0.397800028,0
1.23240006,-0.397800028,0
0.522600055,-0.592799962,-0.132600009
1.006199956,-0.366600007,-0.319800019
0.608400047,-0.124800004,-0.514800012
1.146600008,-0.343199998,-0.249600008
0.546000004,-0.48360002,-0.343199998
0.951600015,-0.280800015,-0.37440002
0.740999997,-0.522600055,-0.194999993
0.928200006,-0.132600009,-0.249600008
0.928200006,-0.132600009,-0.249600008
0.819000006,-0.538200021,-0.054600004
0.608400047,-0.452400029,-0.327600002
1.208999991,-0.116999999,-0.382200003
0.694200039,-0.335399985,-0.070200004
1.076400042,0.0858,-0.351000011
0.826800048,-0.709800005,-0.046800002
1.092000008,-0.436800033,-0.14819999
1.248000026,-0.413400024,-0.312000006
1.248000026,-0.413400024,-0.312000006
0.592799962,-0.452400029,-0.116999999
0.608400047,-0.0858,-0.327600002
0.982800066,0,-0.327600002
1.076400042,-0.569400012,-0.156000003
1.388400078,-0.37440002,-0.460200012
0.811200023,-0.522600055,0.179400012
0.873600066,-0.171599999,-0.389999986
0.873600066,-0.171599999,-0.389999986
0.717600048,-0.382200003,-0.124800004
1.060800076,-0.444600016,-0.194999993
1.037400007,-0.764400005,-0.273000002
0.897000015,-0.577199996,0.046800002
0.748800039,-0.569400012,-0.257400006
0.787800074,-0.444600016,-0.226200014
1.014000058,-0.031200001,-0.249600008
0.93599999,-0.312000006,-0.273000002
0.93599999,-0.312000006,-0.273000002
0.779999971,-0.296399981,-0.194999993
0.631799996,-0.288599998,-0.475800008
0.421200007,-0.452400029,0.101400003
0.592799962,-0.0078,-0.280800015
0.499200016,-0.319800019,-0.179400012
0.608400047,-0.553799987,-0.046800002
0.491400033,-0.850199997,-0.257400006
0.249600008,-1.021800041,-0.124800004
0.249600008,-1.021800041,-0.124800004
0.499200016,-0.561600029,-0.18720001
0.101400003,-1.131000042,0.140400007
0.764400005,-0.405600011,-0.366600007
0.553799987,-0.772199988,-0.273000002
1.045200109,-0.358800024,-0.0858
0.647400022,-0.475800008,-0.389999986
1.325999975,-0.0858,-0.179400012
1.325999975,-0.0858,-0.179400012
0.343199998,-0.600600064,0.078000002
1.505400062,0.226200014,-0.889200032
1.068599939,-0.546000004,-0.124800004
1.442999959,0.156000003,-0.467999995
0.889200032,-0.639600039,-0.124800004
0.928200006,0.218400016,-0.444600016
1.201200128,-0.717600048,-0.569400012
0.686399996,-0.48360002,-0.156000003
0.686399996,-0.48360002,-0.156000003
1.169999957,-0.24180001,-0.772199988
0.842400014,-0.655200005,0.405600011
0.717600048,-0.093600005,-0.397800028
0.982800066,-0.702000022,-0.475800008
0.826800048,-0.116999999,0.015600001
0.811200023,-0.670799971,-0.218400016
1.021800041,-0.389999986,-0.0078
0.904800057,-0.335399985,-0.288599998
0.904800057,-0.335399985,-0.288599998
0.959399998,-0.249600008,-0.109200008
0.975000024,-0.249600008,-0.249600008
0.85799998,-0.280800015,-0.163800001
0.928200006,-0.561600029,0.062400002
0.826800048,-0.078000002,-0.421200007
1.310400009,-0.210600004,-0.530400038
0.91260004,-0.460200012,-0.054600004
0.91260004,-0.460200012,-0.054600004
0.436800033,-0.389999986,-0.413400024
1.41960001,-0.124800004,-0.553799987
0.61620003,-0.694200039,-0.140400007
1.279200077,-0.210600004,-0.514800012
0.779999971,-0.140400007,0
0.553799987,-0.288599998,-0.569400012
1.622400045,-0.569400012,0.116999999
0.421200007,-0.48360002,-0.101400003
0.421200007,-0.48360002,-0.101400003
0.18720001,-0.124800004,-0.662999988
1.552200079,-0.546000004,0.210600004
0.655200005,-0.327600002,-0.756600022
0.312000006,-0.046800002,0.015600001
1.427399993,-0.491400033,-0.280800015
0.951600015,-0.530400038,-0.210600004
0.592799962,-0.163800001,-0.382200003
1.162200093,-0.351000011,-0.296399981
1.162200093,-0.351000011,-0.296399981
0.982800066,-0.491400033,0.078000002
0.80340004,0.124800004,-0.670799971
0.834600031,-0.467999995,-0.312000006
1.037400007,-0.584999979,0
1.076400042,0.226200014,-0.553799987
0.358800024,-0.475800008,0.163800001
0.787800074,-0.561600029,-0.288599998
0.787800074,-0.561600029,-0.288599998
1.201200128,-0.351000011,-0.491400033
0.655200005,-0.397800028,0.070200004
0.93599999,-0.366600007,-0.546000004
0.943800032,-0.296399981,-0.194999993
1.021800041,-0.389999986,-0.233999997
1.068599939,-0.078000002,-0.382200003
0.686399996,-0.436800033,-0.078000002
1.169999957,-0.319800019,-0.405600011
1.169999957,-0.319800019,-0.405600011
1.029600024,-0.358800024,0.078000002
0.405600011,-0.436800033,-0.070200004
0.975000024,-0.351000011,-0.514800012
0.998400033,-0.467999995,0.218400016
0.725400031,-0.18720001,-0.296399981
0.998400033,-0.179400012,-0.140400007
0.990600049,-0.327600002,-0.452400029
0.990600049,-0.327600002,-0.452400029
1.138800025,-0.257400006,-0.327600002
0.842400014,-0.233999997,-0.24180001
0.475800008,-0.366600007,-0.233999997
1.240200043,-0.467999995,-0.210600004
1.411800027,-0.662999988,-0.319800019
0.764400005,-0.499200016,-0.101400003
0.834600031,-0.218400016,-0.132600009
1.240200043,-0.093600005,-0.389999986
1.240200043,-0.093600005,-0.389999986
0.694200039,-0.249600008,-0.031200001
0.998400033,0.124800004,-0.772199988
1.021800041,-0.382200003,-0.312000006
0.756600022,-0.530400038,-0.18720001
0.85799998,-0.491400033,-0.436800033
1.115400076,-0.249600008,-0.265200019
1.169999957,-0.514800012,-0.202800006
1.021800041,-0.584999979,-0.37440002
1.021800041,-0.584999979,-0.37440002
0.624000013,-0.491400033,-0.078000002
0.943800032,-0.499200016,-0.413400024
0.80340004,-0.61620003,0.054600004
1.029600024,-0.343199998,-0.226200014
